3.632930591483981564e-01	1.467211129849378626e+00	1.647994247055197148e+00	2.178069820255863931e+00	1.242422546939504713e+00	7.573769121357638578e-01	1.448756305214950801e+00	3.884821993419738551e+00	1.411928927729539485e+00	5.743926726346645362e-01	3.303956636711602002e+00	1.696170292692858794e+00	1.305307646200999150e+00	1.302075249590494366e+00	1.513263601983658446e-01	2.092459834368042060e+00	9.420229628404277467e-01	5.008271812211448903e-01	3.244161229632628984e+00	1.506358944067245131e+00	1.215191135437379000e+00	1.436767789763555347e+00	1.326846393834023807e+00	7.640820072725192924e-01	7.603878897331787234e-01	1.150914769569055363e+00	1.179852495365123932e+00	1.753501109137088676e+00	1.481262037191663161e+00	1.333379025351500102e+00	9.615460996201459221e-01	6.356524236339182732e-01	3.808132857710232466e-01	1.529126294019754972e+00	2.502562975330446804e-01	7.232130885097537432e-01	4.877553831101255621e-01	1.756435555746011179e+00	9.075887162333533542e-01	2.237062385955187249e+00	9.059848034545530115e-01	1.061209773080090235e+00	1.753501109137088676e+00	1.264245073140798592e+00	1.410960987157627189e+00	9.688161634658858379e-01	1.806824516517320456e+00	1.107637860395228824e+00	1.263387550260668402e+00	5.406323000299968484e-01	5.016551029661528993e-01	1.066845173411313352e+00	1.040535390949440142e+00	1.006912909666950906e+00	3.530071285384627888e+00	2.180678917345054479e+00	3.979479108117131014e-01	1.628958833403714168e+00	1.319440718801514478e+00	1.779068582676106791e+00	1.548908782558271024e+00	1.930431370630975474e+00	1.186170748672040753e-01	4.580208094932218255e-01	1.336200436608280251e+00	2.961763681070260557e+00	3.268600203180759500e+00	1.291850577746671780e+00	1.436352200114763722e+00	9.414119591632735817e-01	3.939321922834266299e-01	1.279418285865386196e+00	1.696170292692858794e+00	2.913797100379359684e+00	1.238239623315305904e+00	1.578092733793081681e-01	1.731216457927081231e+00	4.203079282624266888e-01	1.049629781147526808e+00	8.014554838927812064e-01	7.706299585439868594e-01	2.531931218053025567e+00	6.875999687212839273e-01	4.119245247596327708e+00	3.238799727650367277e+00	1.190021228838028300e+00	1.367691429791221047e+00	9.509264048499014299e-01	1.533159441802732781e+00	4.560326016580433794e-01	1.676258703537565342e+00	0.000000000000000000e+00	1.466253638940901327e+00	5.016551029661528993e-01	1.377326402136930028e+00	6.780479328137880568e-01	9.796453213730355047e-01	3.826237427581131723e-01	2.799263815915682407e-01	9.206856622248426048e-01
2.499731203531323942e+00	5.845549542441899060e-01	2.708571770198622719e+00	1.493765294100353191e+00	2.868968548143517872e+00	1.263818892571091590e+00	2.663661468913804509e+00	2.411448395590269467e+00	3.689493372027556894e+00	6.223648809514998881e-01	2.377813974657840834e+00	3.677893824635608766e+00	3.333187372731128750e+00	1.531619117084368709e+00	3.465649531083473178e+00	1.916373625047555596e+00	5.540650435977687582e-01	1.513390184179526088e+00	2.196702853699538771e+00	1.462581249044259568e+00	1.304124015598490338e+00	1.624280137585883965e+00	1.153871547800895847e+00	1.981165234205643833e+00	1.200837408081054880e+00	1.569556643456216705e+00	1.458669429389702010e+00	1.488731762185183660e+00	2.659846368041589582e+00	1.701650120758422924e+00	9.679000781935747089e-01	1.144215459037739357e+00	1.078252974098539152e+00	2.082077949985226883e+00	1.010678652343288686e+00	3.043993600416429413e+00	8.838883717396348594e-01	3.775625762575165023e+00	3.971880956542174435e+00	2.451720011048584613e+00	2.470465725298781834e+00	2.401563476782463624e+00	1.488731762185183660e+00	2.134884290734493817e+00	1.319269275359748805e+00	3.805594631713172138e+00	3.104921066078414782e+00	3.794809984376252832e+00	2.123750115703180619e+00	2.165099526460490864e+00	3.386046799781701644e+00	3.287055775922432588e+00	7.791379359712634622e-01	2.536628575341050684e+00	2.654496899011272060e+00	1.241091988782356381e+00	1.164934330197695100e+00	2.016178371536955005e+00	2.247597587381919393e+00	1.663955438048500657e+00	3.717627951963196509e+00	3.200632450924450367e+00	1.218031295466874275e-01	0.000000000000000000e+00	1.139314749505195179e+00	2.616474103270472362e+00	2.642397732456732040e+00	8.379242145892771276e-01	1.545589831263462388e+00	5.233782982303440967e-01	7.885031885837867627e-02	1.333255765229082845e+00	3.677893824635608766e+00	2.465769658024587585e+00	2.742586300077904937e+00	2.174511585033565453e+00	2.455585103902347743e+00	8.855301191096782709e-01	1.323276718336851232e+00	1.012363276000315615e+00	1.535909027149297890e+00	2.992876994064313845e+00	4.197610698703000409e+00	3.214817353891529450e+00	1.864314059623535691e+00	3.234247439630763665e+00	1.959774039857508532e+00	1.354688209805623433e+00	7.765358382210034716e-01	8.983147125680432943e-01	1.752811269385264215e+00	3.293130360678107493e+00	2.315858639163610011e+00	3.386046799781701644e+00	3.793046971868324846e+00	1.647205807936287680e+00	1.366508839491741067e+00	9.073525014747478856e-01	1.995191403275779596e+00	3.204668647500732992e-01
1.849510554901452553e+00	8.037093622669054804e-01	1.141732794648022964e-01	1.142629617524300922e+00	3.450103369507076856e+00	1.998320525130413250e+00	1.317539004087060928e+00	0.000000000000000000e+00	3.883349623252642768e+00	3.903507472847089071e-02	2.125697526330488918e-03	2.999975234182994832e+00	5.783297343257914891e-02	2.025993614471471582e-01	2.045909768950405994e+00	1.576634272154482819e+00	1.988894928991657707e-01	8.293954247027134352e-01	1.142285886226462321e-01	4.241551325206645018e-01	2.040158943552558557e-01	7.886447500066042782e-01	2.848357039395960077e-01	1.987656015282567967e+00	1.186108786104824508e+00	1.379407574550260751e+00	3.013221273823896151e+00	7.298452756384756768e-01	8.598471852084436928e-02	2.504286620986976519e+00	3.710864514088927812e+00	1.209891862825537845e-01	1.752699589131424540e+00	1.491908927397188167e+00	2.446792863660673056e+00	1.134772983337284602e+00	2.470113651179400627e+00	3.231832906462852595e+00	5.806875899456638290e-01	1.084404383276502903e+00	2.771218888533392377e+00	2.332484490481549155e+00	7.298452756384756768e-01	2.355328132881449932e+00	1.698421084921873658e-01	1.352213065733723907e+00	3.156707504364201222e-01	2.826561593262527650e-01	1.309712193415735193e+00	8.687504341743276237e-01	1.697344307360992843e+00	2.030770207901059499e-01	2.203764021593073608e+00	2.820623394225600933e+00	4.826487659975319672e-02	1.718573445166293068e+00	1.760999191812238962e+00	1.729341421350832908e+00	1.005999905420170926e+00	6.966913541790140108e-02	3.240184648912727727e+00	6.101022955633214062e-01	2.603328786344766055e+00	2.075752874573754958e-01	2.179434727247386849e+00	1.047159661746424331e-01	1.656290172597096877e-02	3.640720761332827959e-01	1.279611534541086781e+00	7.589260749704265230e-01	2.316893473501119960e+00	1.636193139506756378e+00	2.999975234182994832e+00	3.284207341886973830e-01	0.000000000000000000e+00	2.026904032830152858e+00	1.984522322876400291e-01	2.705901120553007022e+00	2.341513994635217311e-01	1.715372502523920262e-01	1.560825921369261238e+00	8.028313636342701010e-01	1.335613491984625201e-01	9.394099129423033601e-02	1.021536415770084305e-01	3.143091146479829456e-01	1.094523052564216670e+00	1.488757172542420903e+00	8.387502076612576296e-01	1.811905701080532394e+00	2.880166596080447672e+00	1.994275411834036005e+00	1.134214401561725039e+00	1.697344307360992843e+00	2.414661457222714525e+00	2.417620080257719017e+00	3.065380239242583738e+00	1.586852967307837980e+00	9.820922384802749372e-01	3.380449494434490276e+00
9.373022639231076703e-01	2.381769584634566339e+00	3.019371641758151537e+00	2.303744408569165625e+00	2.507514952121972840e+00	2.127434140712499921e+00	1.950224838330274935e+00	2.158165639357347843e+00	8.883774764952093728e-01	1.773537804652623562e+00	2.503415381746974422e+00	1.925711796386947672e+00	1.464533791449789346e+00	2.086927515653127951e+00	1.770753698786423191e+00	1.436557687423444696e+00	1.625239535462970286e+00	4.820146043070939745e-01	2.636096898470624339e+00	2.858043874900064729e+00	2.698411366576383585e+00	2.357293371766992607e+00	2.518126216919188032e+00	2.027225393312998669e+00	3.340049074000876139e+00	2.027662045701899896e+00	2.896307706104200630e+00	2.411602656941319811e+00	2.439109062156196384e+00	4.028669994584581637e+00	3.125829738390380808e+00	2.556503205540775703e+00	1.515320420204832264e+00	3.909908542354569860e-01	1.115133193560763791e+00	5.180755935400611634e-01	2.825056428172671996e+00	2.343309337883464849e+00	3.302913241497592800e+00	1.283362139232786525e+00	2.539105662669737029e+00	2.589519533863946954e+00	2.411602656941319811e+00	2.254393460816672690e+00	2.616600724033412817e+00	9.122060801380814654e-01	4.259066723120519704e+00	2.323778993862568143e+00	1.904491264602388434e-01	1.329595593025237887e+00	1.581753074379228741e+00	2.037585804021445401e+00	9.908280364383103000e-01	2.246977226459789811e+00	2.028113636155157717e+00	2.740290434260260977e+00	1.700473101205695947e+00	2.140418800593178350e+00	5.778934141594412877e-01	3.006570295681413096e+00	2.147398978572561568e+00	3.193399183501635541e+00	1.083385122714089821e+00	1.873633522955187924e+00	2.400763534095001095e+00	2.236594712335704838e+00	2.367109242947039505e+00	1.651225737726854437e+00	3.290498675982352905e-01	2.302745302365942770e+00	1.127083778366960720e+00	3.730509710232405407e+00	1.925711796386947672e+00	2.183494453403774571e+00	1.849473094658526717e+00	2.315535306242170466e-01	2.376351134655338981e+00	1.035137125580027240e+00	2.300136486701654270e+00	1.282349470890461918e+00	1.213650459064362197e+00	3.030666692562610010e+00	1.772472394233334914e+00	1.573435161243788905e+00	2.841951257500847206e+00	3.372541912760606220e+00	2.090193129881071088e-01	2.070809281138271896e+00	2.222846135655664135e+00	1.183841261237120523e+00	1.934636857049817360e+00	1.505428893085875464e+00	7.245075523839347165e-01	1.581753074379228741e+00	1.329208951676644990e+00	2.573851439215796955e+00	3.826853467582119528e+00	1.316260522980920333e+00	0.000000000000000000e+00	3.050309891176893107e+00
8.798290659775959144e-01	1.884209340231979946e+00	1.273250428338717821e+00	1.762249271619461544e-01	1.735824472784211814e+00	8.389186567275971340e-01	3.082538029086686129e-02	7.842057150184982284e-01	1.310165359294380494e+00	2.841007020312397824e+00	7.448662209324937722e-01	1.883705418985714308e+00	1.083767378803451864e+00	3.388414701890854475e-01	8.960108213459164195e-02	2.081976819713621807e-01	3.084267313186165094e+00	9.194455728304047337e-01	3.015825505799519801e-01	1.157504545248612793e+00	2.824058851627938793e+00	1.298860378980644326e+00	2.792881232614284226e+00	1.202709858883022509e+00	1.646801286659395291e+00	1.018078069421839205e+00	1.374844042688500245e+00	1.651366972287102053e+00	1.329854443349297810e+00	7.054241566723116197e-01	1.738663315573503620e+00	5.167388231499593365e-01	9.793838168052670934e-01	0.000000000000000000e+00	5.524565959048549635e-01	1.555221121641772730e-01	8.227822752677547147e-01	1.493269765662806003e+00	1.224299235826210808e+00	3.178276264795157902e-01	1.962503549287649474e+00	1.067120339044378863e+00	1.651366972287102053e+00	9.297964559072942059e-01	3.036643432401492149e+00	2.713563639434303232e-01	1.292024513843599509e+00	1.233530089612060898e+00	4.899129869426970818e-01	6.327363136621988460e-01	9.819598348332003734e-02	9.804406590477650063e-01	5.865093132469539894e-01	1.779201714034395421e+00	5.166438058727643723e-01	3.940280683444967735e-01	1.224875239787585279e+00	4.956324862061936565e-02	2.418087735846335407e-01	8.157041408017697837e-01	2.014034301031863539e+00	3.160950215595082491e-01	2.351565205941840819e+00	2.321786490680418424e+00	7.455935810615238468e-01	2.783317415651345716e-02	1.167161432274842203e-01	2.068645808320092705e+00	1.561637971242905987e-01	2.094459907035389090e+00	1.675450117731399402e+00	1.338538715298513315e+00	1.883705418985714308e+00	1.057117662637705902e+00	1.237287104592839526e+00	1.264890881546469670e+00	6.728314280133598224e-01	8.431503831520432701e-01	2.184525581500760705e+00	1.577538665373112270e+00	6.915092859885907384e-01	5.900707474366695404e-02	1.066721421882302234e+00	2.899168799595169821e-01	7.501719128265280645e-01	1.082761699581645143e+00	2.077501347725830838e-01	1.026296611831800876e+00	2.072232940771327137e+00	1.052697223079560596e+00	1.848507871779473621e+00	1.966627978304061053e-01	3.679914303345458576e-02	9.819598348332003734e-02	1.374916774151909937e+00	9.523859529813207825e-01	1.457614795108639116e+00	8.050771327005583622e-01	1.099080206378672875e+00	1.599338601197924925e+00
3.950896348426265359e+00	2.129397650332922609e+00	4.340741430278194812e+00	2.549136693772410922e+00	2.295553005824695791e+00	1.941181132925873909e+00	2.647143213435502407e+00	2.650613785601765748e+00	2.717746411916286853e+00	1.925117831528995849e+00	2.973194905901754392e+00	1.497664823517635968e+00	3.824654446912650219e+00	2.103538066436576592e+00	2.898768969304988730e+00	3.275579169886205566e+00	2.093480976281184347e+00	2.550885340857708794e+00	2.746071075466762768e+00	2.108886068869070041e+00	2.438283144843942374e+00	1.698773069293397775e+00	2.370022903597030162e+00	2.250035538340634300e+00	5.786420738059324442e+00	1.938324594996730044e+00	3.972802546680140878e+00	5.210041700683401444e+00	4.570915285778554882e+00	4.119120440357599833e+00	3.853356897872696862e+00	2.501472409256232154e+00	2.242462038055710760e+00	1.444465213370250467e+00	1.548993358820421440e+00	3.109917496309235752e+00	3.752549948854896567e+00	2.625617881458593317e+00	5.313573440984769469e+00	3.461547036646551945e+00	1.678341339287025669e+00	2.416978521028178228e+00	5.210041700683401444e+00	2.578666291974374580e+00	2.508097025321181839e+00	2.392094015981204524e+00	3.990486070580325340e+00	4.726610402402917188e+00	2.642670020455916369e+00	2.405894991758648072e+00	2.707801259213802325e+00	4.252916820002978326e+00	1.716054530010600709e+00	2.468604271787547599e+00	1.770729182353332876e+00	3.296417340002073537e+00	2.863320061786275073e+00	2.544333921027358336e+00	4.224528482185260003e+00	2.629776329464823537e+00	1.160631327378530697e+00	4.015930429262900780e+00	2.672794944379569770e+00	2.368574967378577867e+00	2.128908450569835686e+00	3.361411073329610755e+00	3.620540733141185630e+00	1.469028369713809123e+00	2.680949346971964964e+00	2.171600746599637421e+00	1.881764661610906719e+00	3.264422309149112245e+00	1.497664823517635968e+00	3.179819525044842887e+00	4.732350641328667784e+00	4.487463349483610919e+00	3.804841993157928925e+00	1.777925421418297125e+00	3.897008428720622586e+00	2.148920796823392987e+00	1.788032679459037544e+00	3.957296760194613849e+00	4.373921918556511024e+00	2.376173428716981562e+00	3.103828761958733473e+00	4.152770723021633081e+00	1.849173317096299618e+00	3.798624513357460319e+00	2.265460287981475584e+00	1.857195673082686405e+00	2.212178574344884296e+00	2.450193781344517152e+00	1.614721658268670534e+00	2.707801259213802325e+00	4.127438764850185571e+00	3.095308450553625246e+00	4.002795373347428409e+00	1.263927391850838022e+00	2.633365876401239536e+00	5.556908117239532707e+00
1.114716020939615193e+00	3.084689835125956070e-03	4.709741370408451200e-01	5.722971080473037570e-02	4.723342177170571921e-01	2.613209931071466818e-01	6.927531277228344830e-01	1.014135377036339047e+00	9.153283972384121392e-02	6.575597826013726555e-02	1.154308163728258396e+00	1.271034586380560549e+00	2.061904971070034343e-01	2.831899642755916768e-02	1.000540534644525748e+00	1.878283719595710943e+00	1.326345597550974142e-01	5.191079036591607077e-01	0.000000000000000000e+00	1.633815553549657906e-01	3.275835066757193381e-02	2.934173184850171756e-01	1.842884005561433447e-02	2.097222385925281984e-01	1.456400112267810520e+00	3.208286094385252585e-01	9.944297383731919293e-01	0.000000000000000000e+00	4.076916482304848710e-01	6.023964118477923568e-01	9.633483689193959032e-01	2.701699917366360282e-01	5.373675543893032813e-01	1.840644222060586754e-01	1.068656260196752528e-01	4.867232213187757672e-01	8.600619819812579392e-01	1.043724909581466020e+00	1.490822012247251527e-01	1.242404019506411883e+00	3.376407753922111565e-01	2.561564539267829343e-01	0.000000000000000000e+00	3.630798397410436307e-01	1.786213292489699234e-01	6.316053583473992816e-01	3.111473201302098479e-01	1.501189515523763396e-01	9.388407786114733034e-02	6.883370129080188526e-01	1.271481025776086904e+00	0.000000000000000000e+00	4.159364583427753170e-01	5.268017656736488918e-01	1.478550972234784211e-01	5.701714386573544235e-01	4.068120371091104581e-01	7.740247535565529802e-01	1.471267149419484666e+00	4.670883705824224741e-01	1.419160521210770298e+00	6.625702312622351320e-01	1.445987708084481849e-01	1.067975815579848102e-02	6.580569884189581276e-02	6.939344344539872811e-01	4.261073972707101198e-01	2.199376573456129219e-02	2.646837232445251042e-01	8.976966738703182069e-02	2.008113808198450090e-01	1.383916450624604444e+00	1.271034586380560549e+00	3.550856727492389675e-01	0.000000000000000000e+00	7.039635711477121305e-01	5.624761499500734452e-01	5.607248932422188858e-02	0.000000000000000000e+00	1.189164765066502982e-01	6.434715093827587662e-01	6.388373978836704437e-01	7.119971963158443495e-01	2.392814636628099734e-01	1.057210341794398101e+00	4.235683465312506391e-01	1.368201507270362105e-01	4.596170706631670377e-01	0.000000000000000000e+00	6.709611113518496595e-01	2.651065561113445379e-01	1.399385958537277874e+00	4.501422370877487533e-01	1.271481025776086904e+00	9.157292619382894072e-01	3.106108382246541844e-01	6.741080618499876165e-01	7.028988586408685402e-01	4.792856995494131356e-01	1.270993664757240404e+00
3.969763878400941248e+00	2.071652296995611930e+00	3.669032459158184434e+00	3.235905563212746028e+00	5.549883912880879677e+00	3.434015563578512342e+00	4.112336579766316724e+00	3.803425113604248509e+00	4.872189433299759287e+00	2.812555635431118084e+00	3.227570391529909877e+00	5.653156599758253797e+00	3.531347093368201406e+00	2.449206572276210192e+00	3.253912564813085329e+00	2.798582991746698667e+00	2.485933430864373683e+00	4.128389295421944993e+00	4.420785662178605691e+00	4.216377520323887573e+00	2.183465316516040033e+00	4.150633918364323272e+00	2.125634785604946231e+00	3.706829411607492908e+00	4.175744123405904951e+00	4.308289735000752962e+00	2.429657358449168303e+00	3.769292029124693855e+00	2.941076137052634376e+00	4.375724661117603276e+00	2.096710465352171315e+00	1.422104205329141946e+00	3.501511102575960876e+00	3.463976623528563170e+00	3.709896380206961553e+00	5.308963805340762843e-01	3.935715481460094534e+00	5.452549305648681788e+00	3.223315895260049579e+00	3.362858785913431792e+00	5.251672316239588412e+00	4.182141056825082970e+00	3.769292029124693855e+00	3.999456529097947577e+00	2.227050671607010646e+00	3.052615385146468241e-01	2.769217401068574613e+00	3.273675776386881786e+00	3.160513679335253290e+00	4.879036633811824508e+00	3.288441577022834128e+00	3.071590455118979879e+00	4.222393514198234499e+00	4.648650340206921250e+00	3.355003458893374813e+00	2.646014411964819235e+00	4.008637192285873674e+00	3.988890854398460473e+00	3.131716683179263327e+00	4.865918833573318558e+00	6.348491094801549828e+00	4.018759194106269916e+00	3.550825255771454358e+00	2.239327096424357677e+00	4.599567161385157199e+00	2.051773638165923508e+00	2.095599889432632867e+00	1.856213779568903099e+00	2.680560476159029371e+00	2.269164724421524060e+00	3.493652307063698892e+00	4.802719410181870430e+00	5.653156599758253797e+00	4.202890309011879211e+00	2.953772881447211063e+00	3.881885917982928369e+00	4.246007290512183729e+00	3.182689092068235581e+00	4.170450907246554983e+00	2.967230166224293253e+00	4.164846187093288243e+00	3.711281620968779560e+00	3.455539654330082477e+00	2.223886719382406341e+00	3.368714762537849072e+00	2.971362698817349823e+00	3.863509657864987901e+00	2.808076234851916819e+00	2.069706115182397888e+00	4.318745779346456537e+00	4.605835943687763390e+00	2.925098007159332436e+00	2.408859722652577418e+00	3.288441577022834128e+00	5.221306855899924493e+00	4.098958358426086690e+00	3.121920851413769071e+00	4.650693880870513830e+00	3.941083607442733339e+00	3.975992000945390625e+00
1.565523972680600506e+00	1.135576900627976338e+00	2.709121285588342865e+00	4.524193709876711544e-01	3.366216390778034029e-01	8.707025874572610347e-01	1.683225560778867785e-03	2.994332306646547259e+00	6.979789543106416083e-01	1.907156547691231330e+00	2.609192476425639118e+00	5.271745756535692884e-01	2.138246498321533462e+00	2.848744721290401571e+00	2.356059698899594657e-01	3.669286724694587609e-01	2.099368104427918436e+00	8.662957454841870852e-01	2.559740366205253359e+00	1.258709379148671204e+00	1.568508793546795843e+00	9.577519080356646786e-01	1.867587520980278359e+00	1.116903119596606819e+00	9.615291738479259109e-01	1.100345523088609667e+00	1.130491462773153710e+00	1.011397061777294493e+00	2.726623681453414161e+00	6.894244632774666481e-01	1.148277753039456561e+00	2.339184253392797341e+00	5.735576982990224781e-01	7.194043619597123573e-01	1.199251190990082427e-01	6.138782438480849812e-01	6.629146739111145825e-01	5.285869216193241904e-01	1.767877289419863329e+00	5.715349268396425764e-01	2.958723669229731401e-01	2.800518662185985663e-01	1.011397061777294493e+00	4.548236519542135647e-02	1.825544844001957490e+00	5.311609242131232200e-01	1.301575116022482215e+00	1.849491195169144175e+00	1.040930683502073517e+00	7.780050178516282333e-01	3.443199683359623453e-01	1.897276931414092038e+00	1.600799409742325319e-01	4.981482531611426956e-01	1.611745884777777971e-01	6.318790171915655840e-02	1.265229849854125233e+00	3.330358580468989471e-01	1.050238396793828244e+00	1.044962689268403411e+00	6.031078036826645894e-01	1.262246615047303955e+00	5.144124812394671453e-01	2.693455624168500595e+00	1.599050565355210507e+00	6.214309359675500577e-01	7.254316426457183553e-01	2.624588868497674810e+00	5.991348310645664421e-01	1.290095291214270024e+00	2.211500300560290400e-01	1.697032306597497708e+00	5.271745756535692884e-01	2.589984333679499429e+00	2.680046973338596317e+00	1.531253111230269415e+00	1.404972467725261964e+00	1.035356563320427026e-01	1.346282303688087545e+00	1.056725569924946928e+00	7.343057950579647830e-01	6.675465761426212508e-01	2.922033515417185701e+00	3.426751196295381163e-01	2.628445604426754123e+00	1.559831312926382108e+00	6.715991580411587725e-01	6.004074236108284390e-01	1.091928629786421467e+00	5.671197646084512600e-01	2.137073808196765512e-01	1.961314971306265253e-01	3.687802782357630371e-01	3.443199683359623453e-01	7.422751030498946356e-01	4.905733290564201488e-01	6.923167952923539037e-01	4.115688027686006389e-01	5.054955469283939351e-01	6.032076696234959234e-01
0.000000000000000000e+00	1.419499199925909227e+00	1.798632489047665040e+00	6.419271106225835077e-02	1.785761252895026630e+00	2.199845256560013063e+00	1.598882927903169104e-01	3.408032652791180173e+00	5.127853937267513595e-01	5.819989558596996293e-01	3.545288129263881149e+00	1.969247715728572157e+00	1.027029668548033126e+00	1.012569212144006858e+00	2.168229126744896651e-01	3.457926543824116905e-01	6.178475585501452816e-01	3.053505745012471406e-01	3.427614462362378767e+00	2.308021437042175883e+00	3.596104585135405651e-01	2.276663524682670303e+00	4.786989913918863193e-01	3.112802405371587700e+00	4.791753411721449973e-01	2.023890117744403749e+00	9.436869472038815765e-01	6.358596620388451193e+00	1.608734753019347874e+00	8.807882380592725324e-01	8.390767550184844437e-01	8.392289422116234743e-01	5.785386277096870034e-01	1.962946448801613231e-01	1.483113559753865607e+00	8.565945054102501455e-02	1.518128080143232417e+00	1.804094006502482639e+00	1.228602079255938673e+00	8.310673892410816443e-02	2.168005028652480792e+00	1.411111843225115958e+00	6.358596620388451193e+00	1.238741441575297308e+00	6.331587804478175929e-01	1.964335816119716083e-01	2.668341246136571421e+00	1.359184310347574032e+00	4.187300795748302162e-01	2.565386431029163528e-01	0.000000000000000000e+00	1.436124096251224946e+00	7.164366893563711702e-01	1.767808227963891143e+00	1.037665016243797478e+00	2.029458051933885621e-02	2.562019256741014051e+00	1.947768252925752286e-01	6.784636628537991931e-02	2.910418738902437852e+00	1.702903939700036284e+00	1.383337689659762004e+00	2.839372466715411214e+00	8.114773619934040338e-01	2.483364019195712480e+00	6.358103960613430417e-01	6.480704150067608804e-01	8.383594040210351483e-01	6.333533303026994687e-01	1.784389988584414111e+00	2.801075509619778359e+00	1.476876208454868555e+00	1.969247715728572157e+00	4.421625106538344063e+00	1.523512032985654852e+00	0.000000000000000000e+00	1.352797373914579326e+00	1.661987965543389567e+00	3.933995792058464946e+00	3.121574225900774824e+00	5.578584043768800016e-02	1.177015394638722290e+00	1.154862223554987910e+00	7.609781103908572764e-01	3.744556135157956600e+00	2.159872766291373924e+00	4.551747038485094432e-01	3.569780079304513132e-01	1.372379890854149576e+00	7.231324439828655803e-01	2.747702593713707842e+00	1.765213754088831299e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.568895354481963267e-01	7.008939426606947132e-01	8.635583109318933914e-01	9.179326812842151240e-01	4.882387637050898399e-01	7.115777962038928317e-01
